partner_id,branch_name,legal_institution,institution_type,nsfdc_match,rbi_match,nabard_match,dfs_match,official_partner_match,gnpa_available,nnpa_available,overdue_available,utilization_available,profitability_available,guarantee_available,latest_reporting_period,financial_scope,match_confidence,routing_status,primary_reason
770c5734-6c1a-4bbb-8f19-8514566ca5d3,Haryana Scheduled Castes Finance & Development Corporation (HSCFDC),UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
58487a38-6433-4c77-81c6-f8ab3b8ce1ac,Himachal Pradesh Gramin Bank,Himachal Pradesh Gramin Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
52e9ebf5-1da3-4d64-a4d4-dfe3172aa4c9,Himachal Pradesh SCs & STs Development Corporation,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
55851068-928d-458d-a56e-3432a3a8e4e5,Indian Bank Corporate Head Office Chennai,Indian Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
3414ceb1-e997-485e-843a-4d15ec6215f5,Indian Bank Corporate Office,Indian Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-GKP-IB-01,Indian Bank Main Branch Gorakhpur,Indian Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,Indian Overseas Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
28f208ea-a70a-49dd-910e-4b9ea8d9e083,J&K Grameen Bank M.T.C Building,Jammu & Kashmir Grameen Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
e1cc87cf-d86f-4e7d-80fa-385d728a5162,Jammu & J&K SCs,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
e5ac60bc-a632-4eee-8aba-855547cd0822,Jharkhand Gramin Bank,Jharkhand Rajya Gramin Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
b074d6cf-82f0-40e8-be0b-a669ca419b33,Jharkhand Jharkhand Silk Textile & Handicraft Development Corporation Ltd.,Jharkhand Silk Textile & Handicraft Development Corporation Ltd (JHARCRAFT),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
1ceb05db-1433-467a-b926-ec06038ad405,Jharkhand Jharkhand State Scheduled Kalyan Complex,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
98a9bb95-383b-4ecb-9aed-a019de786fee,Karnataka Dr B. R. Ambedkar Development 9th & 10th Floor,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
bb7c9f36-0a4c-4814-b3c1-0250b9366f85,Karnataka Grameena Bank,Karnataka Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
91ad1e32-7789-4b22-a4f0-a9b834d56c3e,Karnataka Vikas Grameena Bank Head Office Dharwad,Karnataka Vikas Grameena Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
50c70175-3553-445b-9578-6a680c67aff9,Kerala Grameena Bank,Kerala Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
ab478a69-e0e5-4d92-ab29-61f91ec5eacd,Kerala Gramin Bank Head Office Malappuram,Kerala Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
58bcc34e-99f9-41fe-9c7d-38b500334510,Kerala Kerala State Development Town Hall Road,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
2912fea1-7ade-4718-ae60-8fc9f81b4a1f,Kerala Kerala State Women's 1st Floor,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
3066c238-9e0d-4bc6-810b-2684b1d29755,Kerala State Backward Classes Development Corporation (KSBCDC),Kerala State Backward Classes Development Corporation (KSBCDC),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-GKP-KVIC-01,Khadi and Village Industries Commission (KVIC) Divisional Office Gorakhpur,Khadi and Village Industries Commission (KVIC),STATUTORY_COMMISSION,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Khadi and Village Industries Commission (KVIC)). Detailed partner-level financial ledger not publicly available.
PARTNER-UP-LKO-KVIC-01,Khadi and Village Industries Commission (KVIC) State Office Lucknow,Khadi and Village Industries Commission (KVIC),STATUTORY_COMMISSION,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Khadi and Village Industries Commission (KVIC)). Detailed partner-level financial ledger not publicly available.
550a49a8-7745-4489-9ac9-f314c84d80ee,Konoklata mahila Urban Cooperative,Konoklata Mahila Urban Cooperative Bank,COOPERATIVE_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Konoklata Mahila Urban Cooperative Bank). Detailed partner-level financial ledger not publicly available.
75d188ef-e8b3-4e4b-b401-3a5da0a92fb0,MP Backward Classes and Minorities Finance & Development Corporation,MP Backward Classes and Minorities Finance & Development Corporation,STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
2953dda3-091d-4cdd-adf3-a8e107a178b8,Madhaya Pradesh Gramin Bank,Madhya Pradesh Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
f60a9362-a7a0-41a7-9c4b-bd6df37ca45c,Madhya Pradesh Gramin Bank Head Office Indore,Madhya Pradesh Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
54f6596e-69f1-41ca-8090-0e6c8692121c,Madhya Pradesh MP State Cooperative SC Rajiv Gandhi Bhawan,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
1e7f37a7-69fd-4606-8525-59838b47c79f,Maharashtra Gramin Bank,Maharashtra Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
25ee9fd6-8642-43d4-a187-152a9c2b0c65,Maharashtra Gramin Bank Head Office Aurangabad,Maharashtra Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
4ea26e3b-da54-48a3-b063-1619335523f3,Maharashtra Mahatma Phule BCs 1-N,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
47750ff0-3233-49c9-af71-e35b5df6c19b,Maharashtra Sahityaratna Lokshahir New Administration Building No.2,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
5c1842c1-12b9-4ae2-82f9-588a7f7a5efb,Maharashtra Sant Rohidas Leather Industries Bombay Life Building,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
895ee555-d7d6-4528-baa3-f2f6e65a4971,Mahatma Phule Backward Class Development Corporation Ltd (MPBCDC),Mahatma Phule Backward Class Development Corporation Ltd (MPBCDC),STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
8c1e52d8-4794-4a67-bbe8-5491be1dba65,Manipur Manipur SCs & STs Co- Nambun Long,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
7db7745d-c7ef-4a6a-b974-37cf81e3dcb0,Manipur Manipur Tribal Development Lamphelpat,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
f5fbbb0c-4391-4d0d-9627-f8e0a3663099,Manipur Rural Bank,Manipur Rural Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
67c75e7a-ede3-4bdb-bd6e-34c9fd6e07e9,Meghalaya Meghalaya Cooperative Apex M.G. Road,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
553c210b-9d07-4f4b-9b06-9f441d31137f,Meghalaya Rural Bank,Meghalaya Rural Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
f372319a-aee2-4da8-84c3-8e33728dd2d5,Midland Microfin Ltd.,Midland Microfin Ltd,NBFC_MFI,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Midland Microfin Ltd). Detailed partner-level financial ledger not publicly available.
db41c644-0f8b-498b-bb7a-6e34ece52c9e,Mizoram Mizoram Khadi & Village “Zorun” Zarkawt,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
92aadc27-8e04-4a69-93dc-f4757630c217,Mizoram Mizoram Urban Cooperative Lawlsawmiliani Building (Top Development Bank,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
81510aa2-0a9a-455e-87d8-26dbbd5d4da2,Mizoram Rural Bank,Mizoram Rural Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
12401b23-5a1c-4bd3-b854-07ca88dab8bb,Mumbai – 400 021,UNMATCHED,PUBLIC_SECTOR_BANK,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
PARTNER-001,National SC/ST Hub Channelizing Agency,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
fb35ad4b-04c8-493b-9577-5ce7cf565acf,Odisha Grameen Bank,Odisha Gramya Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
df3569c4-dd81-48df-82e1-3fa9df8c5ebc,Odisha Odisha SCs & STs Dev. Finance Lewis Road,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
d79ae139-660f-4f51-ad35-9a58282bffcb,Pahal Financial Services Pvt. Ltd.,Pahal Financial Services Pvt Ltd,NBFC_MFI,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Pahal Financial Services Pvt Ltd). Detailed partner-level financial ledger not publicly available.
f026e577-0fe2-433e-ad3a-c2374014d1be,Paschim Banga Gramin Bank Head Office Howrah,Paschim Banga Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
20071c36-2fb4-4cb9-be0e-9dd1e8259e0f,Plot No.-47,UNMATCHED,REGIONAL_RURAL_BANK,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
472a9928-aaf0-41bc-b9b6-9a5f5d9dfdc9,Prathama UP Gramin Bank Head Office Moradabad,Prathama U.P. Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_5,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
84f21b21-8040-4931-8c45-de280ae929f6,Puducherry Grama Bank,Puduvai Bharathiar Grama Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
96fb9e7c-25b5-4b25-b204-e110f2787963,Puducherry Puducherry Adi Dravidar Dev. III Floor,UNMATCHED,STATE_CHANNELIZING_AGENCY,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
ec68f3e7-43c5-4345-95a1-9e9cae1c08d9,Punjab & Sind Bank,Punjab & Sind Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
ab2f472d-2b84-44ab-84ca-0b9dac3ca0ab,Punjab Gramin Bank,Punjab Gramin Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
7dece241-4db8-48de-9be3-5719921ebbf0,Punjab National Bank,Punjab National Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_2,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
291c9ff8-4923-4674-a1ad-96fa10befc1e,Punjab National Bank (PNB) Corporate Head Office,Punjab National Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
PARTNER-GKP-PNB-01,Punjab National Bank Circle Office & Branch Gorakhpur,Punjab National Bank,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
67dbdc37-f939-41a5-8a62-e8a38a5fc4c6,Punjab Punjab Scheduled Castes Land SCO No.101-102-103,Punjab Scheduled Castes Land Development and Finance Corporation,STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
84279d00-97a4-4cba-b189-687bfb6848e6,Rajasthan Gramin Bank,Rajasthan Marudhara Gramin Bank,REGIONAL_RURAL_BANK,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
7021766c-5197-48e4-86bc-492114f27ff7,Rajasthan Rajasthan SCs & STs Fin. & III Floor,Rajasthan SC and ST Finance and Development Cooperative Corporation,STATE_CHANNELIZING_AGENCY,True,False,False,False,True,False,False,False,False,False,True,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_4,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory State Government Corporation with verified guarantee. Partner-level live fund utilization and overdue status are not publicly verified.
6b8dc71e-28b2-47a6-8b9e-02a4c3bc94d7,Rajendra Place,UNMATCHED,PUBLIC_SECTOR_BANK,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
b42dba38-40a8-4665-8f50-eb44a8c91961,Ranchi- 834001,UNMATCHED,REGIONAL_RURAL_BANK,True,False,False,False,False,False,False,False,False,False,False,NOT_AVAILABLE,NOT_AVAILABLE,UNMATCHED,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Statutory implementing partner. Canonical institutional entity match confidence is below safety threshold; zero official financial observations attached.
36b0941b-de2b-4784-8f45-a833973a1818,SIDBI Small Industries Development Bank of India,Bank of India,PUBLIC_SECTOR_BANK,True,True,False,False,True,True,True,False,False,False,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Public Sector Bank governed by RBI Prompt Corrective Action framework. Partner-level live fund utilization and overdue status are not publicly verified.
013954b9-8a2e-4f74-a538-82b40b7ce251,Sarva Haryana Gramin Bank Head Office Rohtak,Sarva Haryana Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
efec3e19-1ab8-4be8-b910-80b3402706d3,Satin Creditcare Network Ltdl.,Satin Creditcare Network Ltd,NBFC_MFI,True,False,False,False,True,False,False,False,False,False,False,2024-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Officially authorized implementing partner (Satin Creditcare Network Ltd). Detailed partner-level financial ledger not publicly available.
931413ae-84b2-451f-858d-600dbf3c2ef9,Saurashtra Gramin Bank Head Office Rajkot,Saurashtra Gramin Bank,REGIONAL_RURAL_BANK,True,False,True,True,True,True,True,False,False,True,False,2025-03-31,INSTITUTION_LEVEL,MATCH_LEVEL_3,ROUTABLE_WITH_FINANCIAL_DATA_LIMITATION,Verified Net NPA satisfies applicable criteria. Live cumulative utilization and overdue status are managed internally in Ministry MIS.
